2021-05-20 09:13:44,708 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-config.yaml+DEFAULT_GROUP+test, md5=192fdc3c053ee0c7a41b712233876a85, lastModifiedOld=1620996505000, lastModifiedNew=1620996505000

2021-05-20 09:13:44,709 INFO [dump-all-ok] billbear-common-config.yaml+DEFAULT_GROUP, 1620996505000, length=1792, md5=192fdc3c053ee0c7a41b712233876a85

2021-05-20 09:13:44,714 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-mall-goods+DEFAULT_GROUP+dev, md5=9384c34119fa888249c64e74cf257d82, lastModifiedOld=1611069816000, lastModifiedNew=1611069816000

2021-05-20 09:13:44,715 INFO [dump-all-ok] billbear-mall-goods+DEFAULT_GROUP, 1611069816000, length=1216, md5=9384c34119fa888249c64e74cf257d82

2021-05-20 09:13:44,722 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-config.yaml+DEFAULT_GROUP+prod, md5=f945cb28cb3616b5131f47bc84aa811f, lastModifiedOld=1618571516000, lastModifiedNew=1618571516000

2021-05-20 09:13:44,724 INFO [dump-all-ok] billbear-common-config.yaml+DEFAULT_GROUP, 1618571516000, length=1941, md5=f945cb28cb3616b5131f47bc84aa811f

2021-05-20 09:13:44,726 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-merchant+DEFAULT_GROUP+dev, md5=e1b739b8a92a50da2c54b4fe89ff77bf, lastModifiedOld=1612517017000, lastModifiedNew=1612517017000

2021-05-20 09:13:44,728 INFO [dump-all-ok] billbear-foodie-first-merchant+DEFAULT_GROUP, 1612517017000, length=1772, md5=e1b739b8a92a50da2c54b4fe89ff77bf

2021-05-20 09:13:44,732 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-admin+DEFAULT_GROUP+dev, md5=8654922af8107e201de116d628e9578f, lastModifiedOld=1614692485000, lastModifiedNew=1614692485000

2021-05-20 09:13:44,734 INFO [dump-all-ok] billbear-foodie-first-admin+DEFAULT_GROUP, 1614692485000, length=1643, md5=8654922af8107e201de116d628e9578f

2021-05-20 09:13:44,735 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-merchant+DEFAULT_GROUP+test, md5=e5a7b23fa4fbfe036959cfd55a09f7af, lastModifiedOld=1616136634000, lastModifiedNew=1616136634000

2021-05-20 09:13:44,736 INFO [dump-all-ok] billbear-foodie-first-merchant+DEFAULT_GROUP, 1616136634000, length=1772, md5=e5a7b23fa4fbfe036959cfd55a09f7af

2021-05-20 09:13:44,737 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-admin+DEFAULT_GROUP+test, md5=bca039eeb51e046ff8720f4fc3b18903, lastModifiedOld=1616136648000, lastModifiedNew=1616136648000

2021-05-20 09:13:44,738 INFO [dump-all-ok] billbear-foodie-first-admin+DEFAULT_GROUP, 1616136648000, length=1836, md5=bca039eeb51e046ff8720f4fc3b18903

2021-05-20 09:13:44,740 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-common-gateway+DEFAULT_GROUP+prod, md5=32ba22b26609c324118772ae4ec549e4, lastModifiedOld=1616191128000, lastModifiedNew=1616191128000

2021-05-20 09:13:44,741 INFO [dump-all-ok] billbear-common-gateway+DEFAULT_GROUP, 1616191128000, length=1617, md5=32ba22b26609c324118772ae4ec549e4

2021-05-20 09:13:44,742 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-usercenter+DEFAULT_GROUP+prod, md5=ba9ab8fc03b695a7580ded503b6efc92, lastModifiedOld=1616167243000, lastModifiedNew=1616167243000

2021-05-20 09:13:44,743 INFO [dump-all-ok] billbear-usercenter+DEFAULT_GROUP, 1616167243000, length=1099, md5=ba9ab8fc03b695a7580ded503b6efc92

2021-05-20 09:13:44,744 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-customer+DEFAULT_GROUP+prod, md5=7cea177c596a5a1a5cb2dc0f13730130, lastModifiedOld=1616163120000, lastModifiedNew=1616163120000

2021-05-20 09:13:44,745 INFO [dump-all-ok] billbear-customer+DEFAULT_GROUP, 1616163120000, length=1105, md5=7cea177c596a5a1a5cb2dc0f13730130

2021-05-20 09:13:44,746 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplier+DEFAULT_GROUP+prod, md5=1293fb08112ea861e9045069bd62af94, lastModifiedOld=1616163150000, lastModifiedNew=1616163150000

2021-05-20 09:13:44,747 INFO [dump-all-ok] billbear-supplier+DEFAULT_GROUP, 1616163150000, length=1297, md5=1293fb08112ea861e9045069bd62af94

2021-05-20 09:13:44,749 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-supplychain+DEFAULT_GROUP+prod, md5=2a1438a73491828e205c0c1a627b6a7f, lastModifiedOld=1616180618000, lastModifiedNew=1616180618000

2021-05-20 09:13:44,750 INFO [dump-all-ok] billbear-supplychain+DEFAULT_GROUP, 1616180618000, length=1203, md5=2a1438a73491828e205c0c1a627b6a7f

2021-05-20 09:13:44,751 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-auth+DEFAULT_GROUP+prod, md5=de58033b80cac20bea2234f164be4eb1, lastModifiedOld=1616425020000, lastModifiedNew=1616425020000

2021-05-20 09:13:44,752 INFO [dump-all-ok] billbear-auth+DEFAULT_GROUP, 1616425020000, length=1335, md5=de58033b80cac20bea2234f164be4eb1

2021-05-20 09:13:44,753 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-filecenter+DEFAULT_GROUP+prod, md5=ba27cdf11cab47887efc3a97eecc0ee9, lastModifiedOld=1615538144000, lastModifiedNew=1615538144000

2021-05-20 09:13:44,755 INFO [dump-all-ok] billbear-filecenter+DEFAULT_GROUP, 1615538144000, length=301, md5=ba27cdf11cab47887efc3a97eecc0ee9

2021-05-20 09:13:44,756 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-coupon+DEFAULT_GROUP+test, md5=b0067331e7f59003a91ad0e9e3ce4221, lastModifiedOld=1618237799000, lastModifiedNew=1618237799000

2021-05-20 09:13:44,758 INFO [dump-all-ok] billbear-coupon+DEFAULT_GROUP, 1618237799000, length=1149, md5=b0067331e7f59003a91ad0e9e3ce4221

2021-05-20 09:13:44,759 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-merchant+DEFAULT_GROUP+prod, md5=feb8af6f3bed90060a7c86f8b8546ca7, lastModifiedOld=1616514096000, lastModifiedNew=1616514096000

2021-05-20 09:13:44,761 INFO [dump-all-ok] billbear-foodie-first-merchant+DEFAULT_GROUP, 1616514096000, length=1812, md5=feb8af6f3bed90060a7c86f8b8546ca7

2021-05-20 09:13:44,762 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-foodie-first-admin+DEFAULT_GROUP+prod, md5=a30eaab39db1f5a6c2d7a5b2c71a0e85, lastModifiedOld=1616514109000, lastModifiedNew=1616514109000

2021-05-20 09:13:44,763 INFO [dump-all-ok] billbear-foodie-first-admin+DEFAULT_GROUP, 1616514109000, length=1876, md5=a30eaab39db1f5a6c2d7a5b2c71a0e85

2021-05-20 09:13:44,764 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-coupon+DEFAULT_GROUP+dev, md5=b0067331e7f59003a91ad0e9e3ce4221, lastModifiedOld=1618237821000, lastModifiedNew=1618237821000

2021-05-20 09:13:44,766 INFO [dump-all-ok] billbear-coupon+DEFAULT_GROUP, 1618237821000, length=1149, md5=b0067331e7f59003a91ad0e9e3ce4221

2021-05-20 09:13:44,767 WARN [dump-ignore] ignore to save cache file. groupKey=billbear-order+DEFAULT_GROUP+dev, md5=565039f150607a123ea5c7f871064ea7, lastModifiedOld=1617026628000, lastModifiedNew=1617026628000

